Unnamed: 0,匯入時間,統計時間,工廠名稱,地址,中行業別,細行業別,耗用原料,主要產品,lat,lng
53050,20211201,202110,凱斯電子科技有限公司台南廠,臺南市麻豆區寮廍里寮子廍１２號,電腦電子及光學品業,其他通訊傳播設備製造業,,ＪｏｙｓｔｉｃｋＥｘｔｅｎｓｉｏｎＢｏａｒｄ／ＩＯＥｘｔｅｎｓｉｏｎＢｏａｒｄ／ＬｉｔｈｉｕｍＢａｔｔｅｒｙＢｏａｒｄ／ＭｏｔｏｒＢｏａｒｄ／ＳｅｒｖｏＢｏａｒｄ／ＲＪ１１ＳｅｎｓｏｒＥｘｔｅｎｓｉｏｎＢｏａｒｄ,23.1940357554251,120.283130982369
53051,20211201,202110,冠昌不銹鋼實業社,臺南市麻豆區寮廍里寮子廍１６１之１號,金屬製品業,金屬建築組件製造業,,金屬結構及建築組件,23.1888170804586,120.280430586366
53052,20211201,202110,新順興碾米工廠,臺南市佳里區頂廍里頂廍３號,食品及飼品業,碾榖業,,糙米、白米、豆餅粉，甘薯簽粉,23.173882445496,120.153170761363
53053,20211201,202110,騰翔五金企業有限公司,臺南市佳里區下營里頂廍１號之５,金屬製品業,金屬彈簧及線製品製造業,,衣架,23.1739909606805,120.15351904467
53054,20211201,202110,會理化工有限公司,臺南市佳里區下營里頂廍１之３０號,化學製品業,清潔用品及化粧品製造業,,化粧品,23.1739909606805,120.15351904467
53055,20211201,202110,晶鈺食品股份有限公司二廠,臺南市佳里區頂廍里頂廍１之１７號１樓、２樓後段、３樓,食品及飼品業,膳食及菜餚製造業,,罐頭、冷凍、脫水及醃漬食品,23.17399757039489,120.154429948127
53056,20211201,202110,晶鈺食品股份有限公司一廠,臺南市佳里區頂廍里頂廍１之１７號２樓前段,食品及飼品業,膳食及菜餚製造業,,罐頭，冷凍，脫水及醃漬食品,23.17399757039489,120.154429948127
53057,20211201,202110,順興有限公司,臺南市佳里區頂廍里頂廍３之１號１樓,塑膠製品業,其他塑膠製品製造業,,塑膠製品,23.1733203541232,120.154434202344
53058,20211201,202110,金利灃企業有限公司,臺南市佳里區頂廍里頂廍１１之７號,基本金屬業,鋼鐵鑄造業,,機械零件加工、零件加工,23.1733110009623,120.154558981906
53059,20211201,202110,香珍食品工業股份有限公司,臺南市佳里區漳洲里番子寮２４７之５號,食品及飼品業,動植物油脂製造業,,麻油、花生油、苦茶油、香油,23.18063093969189,120.15433669835
53060,20211201,202110,棉譽企業有限公司,臺南市佳里區漳洲里番子寮２６２號１樓,紡織業,紡織製成品製造業,,棉被，床單，被單，枕頭,23.1820769772994,120.154672592463
53061,20211201,202110,浤杏有限公司,臺南市佳里區漳洲里番子寮２５８號,其他製造業,其他醫療器材及用品製造業,,醫療管組合、尿袋,23.1818710848034,120.155208647112
53062,20211201,202110,龍杏生技製藥股份有限公司,臺南市佳里區嘉福里下廍１１５之１號Ａ棟,藥品及醫用化學品業,西藥製造業,,藥品／服嗽咳、蘇龍、龍咳散．止暈車．風樂友,23.170317910897303,120.14941756102
53063,20211201,202110,台灣漢藥生技股份有限公司,臺南市佳里區嘉福里下廍１１５之１號Ｂ棟,藥品及醫用化學品業,中藥製造業,黃柏絲、當歸、白芍、川芎,中藥製造,23.170317910897303,120.14941756102
53064,20211201,202110,樺萊高分子工業股份有限公司,臺南市佳里區嘉福里１１５之１號,其他製造業,其他醫療器材及用品製造業,,注射筒、輸血輪液用器類,23.170317910897303,120.14941756102
53065,20211201,202110,健祥鐵氟龍開發有限公司佳里廠,臺南市佳里區海澄里萊芉寮１之５７號,金屬製品業,未分類其他金屬製品製造業,,鐵氟龍,23.1772182338312,120.164440516522
53066,20211201,202110,國鎮鐵材有限公司一廠,臺南市佳里區海澄里番子寮４５之１號,基本金屬業,鋼鐵軋延及擠型業,,鋼筋,23.1757157826542,120.162830883892
53067,20211201,202110,智同企業有限公司佳里廠,臺南市佳里區安西里忠孝路３１８號,其他製造業,其他未分類製造業,,安全帽,23.1713773887262,120.168336723582
53068,20211201,202110,台農企業有限公司佳里廠,臺南市佳里區海澄里番子寮６６之２號,食品及飼品業,未分類其他食品製造業,,蔥酥,23.172260683460607,120.162932654789
53069,20211201,202110,可秝生物科技股份有限公司工廠,臺南市佳里區安西里安西７２號,食品及飼品業,未分類其他食品製造業,,食品加工,23.170900972632108,120.166970005594
53070,20211201,202110,翡麗雅特股份有限公司,臺南市佳里區海澄里萊芉寮１７之７１號,金屬製品業,金屬表面處理業,,金屬加工處理,23.182421943155106,120.169829982891
53071,20211201,202110,盛晶企業有限公司,臺南市佳里區海澄里番子寮６８之３號,金屬製品業,其他金屬加工處理業,,不銹鋼裁剪加工,23.1721038062662,120.162010488428
53072,20211201,202110,宏盟有限公司,臺南市佳里區安西里忠孝路２７０巷８號１樓,成衣及服飾品業,成衣製造業,,毛衣,23.170586143439102,120.169491327757
53073,20211201,202110,可秝生物科技股份有限公司,臺南市佳里區海澄里番子寮７３號１樓,食品及飼品業,未分類其他食品製造業,,食品加工,23.1728017609006,120.161101455993
53074,20211201,202110,宏益紙器股份有限公司佳里廠,臺南市佳里區海澄里萊芊寮５之５號,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙箱,23.1790870287675,120.173812115079
53075,20211201,202110,馨金拉鏈股份有限公司工廠,臺南市佳里區海澄里萊芊寮５之２號,其他製造業,拉鍊及鈕扣製造業,,拉鏈染色拉鏈邊帶,23.1790870287675,120.173812115079
53076,20211201,202110,泉城機電有限公司,臺南市佳里區海澄里番子寮２８之１４號,機械維修及安裝業,產業用機械設備維修及安裝業,,柴油發電機（原動機批發）,23.1818388198823,120.161655873353
53077,20211201,202110,佳寶樹脂股份有限公司,臺南市佳里區海澄里萊芊寮１之８號,化學材料業,塑膠原料製造業,,化學樹脂墊、鞋頭膠、熱熔膠,23.1777944973626,120.174587936842
53078,20211201,202110,義典科技股份有限公司佳里廠,臺南市佳里區六安里六安１３０號,電子零組件業,未分類其他電子零組件製造業,,電子封裝材料,23.1739197036859,120.174402300039
53079,20211201,202110,承鴻國際實業股份有限公司第二廠,臺南市佳里區海澄里萊芉寮１７之５３號,機械設備業,其他通用機械設備製造業,,可鍛鑄鐵，球墨鑄鐵，鑄鋼，合金鋼，鋁合金,23.1823119599853,120.172351037769
53080,20211201,202110,東揚生物科技有限公司佳里廠,臺南市佳里區海澄里萊芊寮１之１２２號１樓,食品及飼品業,未分類其他食品製造業,,鈣粉，薑黃粉,23.1796271431586,120.174576695955
53081,20211201,202110,佳展農產食品加工廠,臺南市佳里區海澄里萊芊寮１之１１９、１之１２０號,食品及飼品業,膳食及菜餚製造業,,芋丸、芋酥,23.1796271431586,120.174576695955
53082,20211201,202110,甲頂吉企業股份有限公司,臺南市佳里區海澄里萊芊寮１之１１號,其他製造業,其他未分類製造業,,軟性聚氯乙烯黏性膠帶,23.1796271431586,120.174576695955
53083,20211201,202110,榮盈工業股份有限公司二廠,臺南市佳里區海澄里萊芊寮１之１２、１之１６號,其他運輸工具零件業,自行車零件製造業,,汽車及其零件、機車及其零件、自行車及其零件、其他金屬製品,23.1796271431586,120.174576695955
53084,20211201,202110,華寶樹脂化學工廠股份有限公司,臺南市佳里區海澄里萊芊寮１之１７號,化學製品業,未分類其他化學製品製造業,,水性塗料、接著劑,23.1796271431586,120.174576695955
53085,20211201,202110,戴勵股份有限公司,臺南市佳里區海澄里萊芊寮１之１８號,皮革毛皮製品業,皮革及毛皮整製業,,皮革、毛皮及其製品,23.1796271431586,120.174576695955
53086,20211201,202110,程宥寶特瓶有限公司,臺南市佳里區海澄里萊芊寮１之１９號,塑膠製品業,其他塑膠製品製造業,,ＰＥＴ寶特瓶製造,23.1796271431586,120.174576695955
53087,20211201,202110,泓泉生技食品,臺南市佳里區海澄里萊芊寮１之６９號,食品及飼品業,水產加工及保藏業,,水產加工品,23.1796271431586,120.174576695955
53088,20211201,202110,毅揚工業股份有限公司台南廠,臺南市佳里區海澄里萊芊寮１之２３號,基本金屬業,鋁材軋延、擠型及伸線業,,鋁,23.1796271431586,120.174576695955
53089,20211201,202110,祥滬企業有限公司,臺南市佳里區海澄里萊芊寮１之３０號Ａ棟,機械設備業,其他通用機械設備製造業,,通用機械設備、汽車及其零件、機車及其零件,23.1796271431586,120.174576695955
53090,20211201,202110,金器工業股份有限公司佳里廠,臺南市佳里區海澄里萊芊寮１之３０號Ｂ棟,機械設備業,流體傳動設備製造業,,各種空壓、油壓機械零組件,23.1796271431586,120.174576695955
53091,20211201,202110,上格生化有限公司佳里廠,臺南市佳里區海澄里萊芊寮１之４９號,化學製品業,清潔用品及化粧品製造業,,化粧品,23.1796271431586,120.174576695955
53092,20211201,202110,弼進企業有限公司,臺南市佳里區海澄里萊芊寮１之５１號,塑膠製品業,其他塑膠製品製造業,,耳環、髮飾、項鍊、胸針等,23.1796271431586,120.174576695955
53093,20211201,202110,翔意生技有限公司,臺南市佳里區海澄里萊芊寮１之５９號、１之６０號,食品及飼品業,未分類其他食品製造業,,納豆、其他營養食品,23.1796272334545,120.174576695401
53094,20211201,202110,祐群工業有限公司,臺南市佳里區海澄里萊芊寮１之６２號,基本金屬業,鋼鐵伸線業,,其他金屬製品,23.1796272334545,120.174576695401
53095,20211201,202110,南台實業社,臺南市佳里區海澄里萊芊寮１之６５號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺母,23.1796272334545,120.174576695401
53096,20211201,202110,強新工業股份有限公司佳里二廠,臺南市佳里區海澄里萊芊寮１之２５號,基本金屬業,鋼鐵伸線業,,五金球化線、其他金屬製品,23.1796272334545,120.174576695401
53097,20211201,202110,祥益製棉工業股份有限公司工廠,臺南市佳里區海澄里萊芊寮１之２６號Ａ棟,化學材料業,人造纖維製造業,,絲、棉,23.1796272334545,120.174576695401
53098,20211201,202110,慶隆實業社第二廠,臺南市佳里區海澄里萊芊寮１之２６號Ｂ棟,紡織業,其他紡織品製造業,,特多龍棉，壓克力棉之加工，螺絲,23.1796272334545,120.174576695401
53099,20211201,202110,盟昌企業社,臺南市佳里區海澄里萊芊寮１之７８號,電力設備業,配線器材製造業,,開關箱,23.1796272334545,120.174576695401
53100,20211201,202110,遊遍天下實業有限公司,臺南市佳里區海澄里萊芊寮１之８１號,成衣及服飾品業,服飾品製造業,,服飾品,23.1796272334545,120.174576695401
53101,20211201,202110,美舒容生物科技企業股份有限公司第一廠,臺南市佳里區海澄里萊芊寮１之８５號,化學製品業,清潔用品及化粧品製造業,,化粧品,23.1796272334545,120.174576695401
53102,20211201,202110,伊滋迷生化科技開發有限公司佳里廠,臺南市佳里區海澄里萊芊寮１之８７號,化學製品業,清潔用品及化粧品製造業,化工原料,液劑、乳劑、清潔劑,23.1796272334545,120.174576695401
53103,20211201,202110,水平生技有限公司,臺南市佳里區海澄里萊芊寮１之９３號,化學材料業,肥料及氮化合物製造業,,肥料,23.1796272334545,120.174576695401
53104,20211201,202110,盈昌塗裝企業有限公司,臺南市佳里區海澄里萊芊寮１之２０號,金屬製品業,金屬表面處理業,,粉體烤代工,23.1796272334545,120.174576695401
53105,20211201,202110,佳銓實業有限公司,臺南市佳里區海澄里萊芊寮１之１２１號,成衣及服飾品業,成衣製造業,,服裝,23.1796272334545,120.174576695401
53106,20211201,202110,裕成拉鏈股份有限公司,臺南市佳里區海澄里萊芊寮１之２４號Ａ棟,其他製造業,拉鍊及鈕扣製造業,,拉鏈，染整,23.179627233966603,120.17457679307
53107,20211201,202110,金佳機械所,臺南市佳里區六安里１１６之６號,金屬製品業,未分類其他金屬製品製造業,,機件,23.1774332163977,120.1830725382
53108,20211201,202110,後東機械有限公司,臺南市佳里區六安里六安１０４之１７號壹樓,機械設備業,其他金屬加工用機械設備製造業,,其他金屬成型機,23.175196459443693,120.180959375101
53109,20211201,202110,雍順企業有限公司,臺南市佳里區六安里六安１０４之１９號壹樓,電力設備業,其他電力設備及配備製造業,,電工塑膠製品,23.175196459443693,120.180959375101
53110,20211201,202110,安得生企業有限公司佳里廠,臺南市佳里區六安里六安１１６號之５３,紡織業,其他紡織品製造業,,消防逃生器材（逃生圈）,23.1781052470145,120.183199337904
53111,20211201,202110,金器工業股份有限公司佳里北門廠,臺南市佳里區六安里六安１１７之５９號,機械設備業,流體傳動設備製造業,,各種空壓、油壓機械零件,23.178981961742,120.181756387775
53112,20211201,202110,銓㠙企業股份有限公司工廠,臺南市佳里區六安里六安１１６之１０號,機械設備業,農用及林用機械設備製造業,,農業及園藝機械、通用機械設備,23.1794702532326,120.183191052719
53113,20211201,202110,齎興螺絲工業股份有限公司,臺南市佳里區六安里六安１１６之１２號１樓,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽、螺絲,23.1794702532326,120.183191052719
